Confusion for fold 1,,
3,0,0
0,5,0
0,0,1
,,
Confusion for fold 2,,
4,0,0
0,3,0
0,0,2
,,
Confusion for fold 3,,
1,1,0
0,5,0
0,0,4
,,
Confusion for fold 4,,
2,1,0
1,3,0
0,1,0
,,
Confusion for fold 5,,
2,0,0
1,2,0
0,0,2
,,
Confusion for fold 6,,
4,0,0
0,3,0
0,0,2
,,
Confusion for fold 7,,
3,0,0
1,3,0
0,0,1
,,
Confusion for fold 8,,
1,1,0
0,6,0
0,0,0
,,
Confusion for fold 9,,
2,1,0
1,2,1
0,0,2
,,
Confusion for fold 10,,
7,0,0
0,1,1
0,0,0
,,
Sum of confusions all folds,,
29,4,0
4,33,2
0,1,14
