Confusion for fold 1,,
6,0,0
1,1,0
0,0,0
,,
Confusion for fold 2,,
1,0,0
1,4,1
0,0,1
,,
Confusion for fold 3,,
1,3,0
0,4,0
0,0,0
,,
Confusion for fold 4,,
4,1,0
1,1,0
0,0,0
,,
Confusion for fold 5,,
1,0,0
0,3,1
0,0,0
,,
Confusion for fold 6,,
2,1,0
0,1,0
0,0,0
,,
Confusion for fold 7,,
3,2,0
0,3,0
0,0,0
,,
Confusion for fold 8,,
1,1,0
1,5,0
0,0,0
,,
Confusion for fold 9,,
5,0,0
1,1,0
0,0,1
,,
Confusion for fold 10,,
5,0,1
1,0,0
0,0,0
,,
Sum of confusions all folds,,
29,8,1
6,23,2
0,0,2
