Confusion for fold 1,,
6,0,1
1,2,0
0,0,0
,,
Confusion for fold 2,,
1,0,0
1,7,0
0,1,0
,,
Confusion for fold 3,,
2,3,0
0,6,0
0,0,0
,,
Confusion for fold 4,,
4,2,0
1,2,0
0,0,0
,,
Confusion for fold 5,,
1,1,0
0,7,0
0,0,0
,,
Confusion for fold 6,,
4,1,0
1,1,1
0,0,1
,,
Confusion for fold 7,,
4,1,0
0,3,0
0,0,1
,,
Confusion for fold 8,,
2,1,0
0,6,0
0,0,0
,,
Confusion for fold 9,,
5,0,0
1,2,1
0,0,1
,,
Confusion for fold 10,,
5,1,0
2,1,0
0,0,0
,,
Sum of confusions all folds,,
34,10,,1
,7,37,,2
,0,,1,,3
